Voltage_measured,Current_measured,Temperature_battery,ambient_temperature,time_seconds
3.2057028086937227,-1.9911549438351348,3.2057028086937227,4.0,1504.093
3.2027950825299083,-1.9908462814770234,3.2027950825299083,4.0,1514.343
3.199872924221094,-1.9918844807668534,3.199872924221094,4.0,1524.656
3.1964724437805656,-1.9924804113855428,3.1964724437805656,4.0,1534.968
3.1933406979409793,-1.993858450961809,3.1933406979409793,4.0,1545.281
3.189997528171094,-1.991365357052781,3.189997528171094,4.0,1555.578
3.1868796186414614,-1.992536954224681,3.1868796186414614,4.0,1565.859
3.183448447007612,-1.9934707286689963,3.183448447007612,4.0,1576.14
3.17982837773714,-1.9920118881224593,3.17982837773714,4.0,1586.421
3.1764909923010265,-1.9926096470889165,3.1764909923010265,4.0,1596.718
3.1729050109568298,-1.9930285436330633,3.1729050109568298,4.0,1606.984
3.1693029507062875,-1.992853427920055,3.1693029507062875,4.0,1617.296
3.165578360304378,-1.9916841906563973,3.165578360304378,4.0,1627.609
3.161750083596229,-1.9941896506526566,3.161750083596229,4.0,1637.953
3.157912225991512,-1.9942023131765194,3.157912225991512,4.0,1648.281
3.1537853672371408,-1.9919609234030993,3.1537853672371408,4.0,1658.562
3.149660286966452,-1.9946089044384194,3.149660286966452,4.0,1668.859
3.1453357762827694,-1.9947792466997487,3.1453357762827694,4.0,1679.14
3.141058295132612,-1.9938665783818217,3.141058295132612,4.0,1689.421
3.1366476661152607,-1.9935522484300772,3.1366476661152607,4.0,1699.703
3.132238594944025,-1.9923554434307118,3.132238594944025,4.0,1709.984
3.127487052384063,-1.9916853317828795,3.127487052384063,4.0,1720.265
3.122987884604415,-1.9932484736204046,3.122987884604415,4.0,1730.546
3.1180062425981685,-1.9933428141503,3.1180062425981685,4.0,1740.812
3.113102546344834,-1.9914001555718759,3.113102546344834,4.0,1751.093
3.1078849010384784,-1.9929919316185876,3.1078849010384784,4.0,1761.421
3.1027167764839714,-1.9925017197260424,3.1027167764839714,4.0,1771.718
3.0973288193640633,-1.9930563866324096,3.0973288193640633,4.0,1782.015
3.0917601492413924,-1.9934483630070472,3.0917601492413924,4.0,1792.296
3.0861626419558488,-1.9946653229270066,3.0861626419558488,4.0,1802.593
3.080399969704999,-1.992117050283392,3.080399969704999,4.0,1812.89
3.074444962025088,-1.9932828349865015,3.074444962025088,4.0,1823.281
3.0682023019625104,-1.9936873604914052,3.0682023019625104,4.0,1833.546
3.062199996924104,-1.9951813421872808,3.062199996924104,4.0,1843.859
3.055515322987045,-1.992763148320241,3.055515322987045,4.0,1854.156
3.049043290171074,-1.9928816557184548,3.049043290171074,4.0,1864.421
3.042241926371906,-1.995301871068225,3.042241926371906,4.0,1874.703
3.0349900826502254,-1.9960833264375923,3.0349900826502254,4.0,1884.968
3.027899801065726,-1.9954438621979882,3.027899801065726,4.0,1895.25
3.0203968085122352,-1.9935687482595872,3.0203968085122352,4.0,1905.562
3.0127557024851614,-1.9958163692093842,3.0127557024851614,4.0,1915.843
3.004980544503928,-1.9955500763502847,3.004980544503928,4.0,1926.109
2.9970374403205846,-1.9938323904328668,2.9970374403205846,4.0,1936.39
2.988615468866606,-1.995643554540138,2.988615468866606,4.0,1946.718
2.9798301461066328,-1.9941417461748363,2.9798301461066328,4.0,1957.046
2.9709611568359278,-1.9945875278015992,2.9709611568359278,4.0,1967.296
2.9617451651388307,-1.9933158999951732,2.9617451651388307,4.0,1977.578
2.9521667004468517,-1.9949836948095157,2.9521667004468517,4.0,1987.921
2.9423788787171286,-1.993603066477481,2.9423788787171286,4.0,1998.234
2.932342252115084,-1.9950756408453065,2.932342252115084,4.0,2008.531
2.9218878107745585,-1.9970386663902506,2.9218878107745585,4.0,2018.781
2.9111870832406925,-1.994815374352625,2.9111870832406925,4.0,2029.078
2.900045108583491,-1.9955725894678877,2.900045108583491,4.0,2039.375
2.8885788994126194,-1.9953968606217007,2.8885788994126194,4.0,2049.718
2.8766792706596496,-1.994523439783774,2.8766792706596496,4.0,2060.078
2.864574576449212,-1.9952446883733947,2.864574576449212,4.0,2070.375
2.8522060544289243,-1.994699230054572,2.8522060544289243,4.0,2080.656
2.8397452025708394,-1.9964469743258677,2.8397452025708394,4.0,2090.953
2.8268964028646955,-1.9961135810072927,2.8268964028646955,4.0,2101.234
2.813655277684604,-1.993375294440512,2.813655277684604,4.0,2111.531
2.7999321477323003,-1.9963312172944776,2.7999321477323003,4.0,2121.812
2.78624185632827,-1.9951303530720381,2.78624185632827,4.0,2132.109
2.771888296034756,-1.9911820350664737,2.771888296034756,4.0,2142.531
2.7571298544987117,-1.9920891348102725,2.7571298544987117,4.0,2152.89
2.74090977485692,-1.990958888673671,2.74090977485692,4.0,2163.343
2.7237811412680464,-1.994242749406014,2.7237811412680464,4.0,2173.796
2.706008372753222,-1.9928647796116583,2.706008372753222,4.0,2184.25
2.687185471488668,-1.9928063697636078,2.687185471488668,4.0,2194.734
3.511880645731675,0.0009854842364398029,3.511880645731675,4.0,2205.265
3.569246637117707,0.0022732315303320943,3.569246637117707,4.0,2215.843
3.5999371357028522,0.0036722332373016076,3.5999371357028522,4.0,2226.39
3.6215761785588243,-0.002097610666017249,3.6215761785588243,4.0,2236.953
3.6383683499491744,0.00041233036854171893,3.6383683499491744,4.0,2247.593
3.6517319646942994,0.004127489510337556,3.6517319646942994,4.0,2258.125
3.6632093955822085,-0.002096347819290908,3.6632093955822085,4.0,2268.765
3.6726450020914627,0.00403774238842897,3.6726450020914627,4.0,2279.39
3.680629589330492,-0.0016664860435940704,3.680629589330492,4.0,2289.984
3.6874577175405343,-0.0023887919442315475,3.6874577175405343,4.0,2300.578
3.693422571905262,0.0034901707784884507,3.693422571905262,4.0,2311.203
3.6979725132846704,-0.0022610526255386876,3.6979725132846704,4.0,2321.828
3.7023848024920265,-0.0017387625664023886,3.7023848024920265,4.0,2332.437
3.7056771123684484,-0.001062998050538762,3.7056771123684484,4.0,2343.0
3.708781775641093,0.000223352087700914,3.708781775641093,4.0,2353.515
3.7111602056496498,0.0034700317616590316,3.7111602056496498,4.0,2364.093
3.7132047730909723,-0.0013708575248715103,3.7132047730909723,4.0,2374.765
3.715158165978487,-8.144705306409552e-05,3.715158165978487,4.0,2385.468
3.716496638043858,-0.0015973156406325418,3.716496638043858,4.0,2396.187
3.7181750960230113,-0.004386979495984668,3.7181750960230113,4.0,2407.0
3.719226044027119,-0.00043778365606393914,3.719226044027119,4.0,2417.656
3.720461541625858,-0.0015741375591351583,3.720461541625858,4.0,2428.343
3.721317441681153,-0.001867565877956186,3.721317441681153,4.0,2439.015
3.7221519640528276,0.00030668317494738506,3.7221519640528276,4.0,2449.687
3.7229454413540832,-0.0016829517053146632,3.7229454413540832,4.0,2460.406
3.723715578983346,-0.0012965047025946088,3.723715578983346,4.0,2471.078
3.7243726687352092,-0.0018836801118869702,3.7243726687352092,4.0,2481.828
3.725090272435205,-0.004047560314554725,3.725090272435205,4.0,2492.468
3.7259134589869958,0.0005870920896800318,3.7259134589869958,4.0,2503.187
3.726395968032086,0.0026522673125805554,3.726395968032086,4.0,2513.859
3.726869274148936,0.00027427279005739347,3.726869274148936,4.0,2524.5
3.7274195722901142,-0.00048426851896146575,3.7274195722901142,4.0,2535.14
3.727995117258491,-0.0031740452426789892,3.727995117258491,4.0,2545.906
3.7284871530843637,-0.0008384869449721171,3.7284871530843637,4.0,2556.593
4.174069945070663,-0.0010564138695718813,4.174069945070663,4.0,0.0
4.173855897841626,-0.0016230841422142778,4.173855897841626,4.0,9.36
3.7982996673412845,-1.9923750542005356,3.7982996673412845,4.0,20.469
3.773820919662202,-1.9939275210724683,3.773820919662202,4.0,30.797
3.7541822175501944,-1.9935812156147772,3.7541822175501944,4.0,41.172000000000004
3.73678164477181,-1.994552377067281,3.73678164477181,4.0,51.5
3.721326713665344,-1.9918684060914582,3.721326713665344,4.0,61.829
3.706555789738398,-1.9657201077461326,3.706555789738398,4.0,72.125
3.6925523060344716,-1.993484979578494,3.6925523060344716,4.0,82.45400000000001
3.678836396796316,-1.994358837791519,3.678836396796316,4.0,92.82900000000001
3.6659892588481835,-1.9941883652549741,3.6659892588481835,4.0,103.172
3.6533479918231015,-1.9931865115193867,3.6533479918231015,4.0,113.51599999999999
3.6414045527430514,-1.9922272266302883,3.6414045527430514,4.0,123.875
3.630299391324285,-1.991860621081807,3.630299391324285,4.0,134.188
3.6194257722428422,-1.9941057506476074,3.6194257722428422,4.0,144.53199999999998
3.609396427997204,-1.9940623390528098,3.609396427997204,4.0,154.954
3.5997754687774455,-1.993769884352428,3.5997754687774455,4.0,165.36
3.5909212528775942,-1.9953700554010882,3.5909212528775942,4.0,175.688
3.582686389361317,-1.9939783705465681,3.582686389361317,4.0,186.047
3.5749014566769595,-1.994501184542717,3.5749014566769595,4.0,196.469
3.5677625177050194,-1.9905858377594776,3.5677625177050194,4.0,206.797
3.561291442227026,-1.995223325397685,3.561291442227026,4.0,217.204
3.5552019242382746,-1.9958854881442676,3.5552019242382746,4.0,227.563
3.5496484506279025,-1.9944258951607023,3.5496484506279025,4.0,237.907
3.544641331476334,-1.990708053354672,3.544641331476334,4.0,248.235
3.5398572959678813,-1.993481852623096,3.5398572959678813,4.0,258.61
3.5353678482439364,-1.993601222125054,3.5353678482439364,4.0,269.0
3.531374654957197,-1.9927278769595191,3.531374654957197,4.0,279.391
3.527249567393141,-1.9932198851597571,3.527249567393141,4.0,289.719
3.52353677846944,-1.9935032097309118,3.52353677846944,4.0,300.032
3.520204033861866,-1.9940734776775935,3.520204033861866,4.0,310.391
3.5169203440866217,-1.9927215956569777,3.5169203440866217,4.0,320.704
3.5136382459166247,-1.9940863202510688,3.5136382459166247,4.0,331.11
3.5105569146663806,-1.99217681881136,3.5105569146663806,4.0,341.454
3.5077130753820036,-1.992717158455859,3.5077130753820036,4.0,351.829
3.504758491415907,-1.9941341385797735,3.504758491415907,4.0,362.172
3.5019856200418165,-1.9945944337593182,3.5019856200418165,4.0,372.625
3.4992280739618455,-1.9945132089044724,3.4992280739618455,4.0,383.016
3.4965802895576434,-1.9937504418544276,3.4965802895576434,4.0,393.391
3.4938906573081554,-1.9934183622745227,3.4938906573081554,4.0,403.813
3.4914301183528322,-1.9931515114269522,3.4914301183528322,4.0,414.125
3.4888065808087063,-1.9934764170985295,3.4888065808087063,4.0,424.469
3.4864220124855176,-1.9922220105014998,3.4864220124855176,4.0,434.844
3.4838525832641793,-1.992619893326941,3.4838525832641793,4.0,445.157
3.481423626471133,-1.9945008388597911,3.481423626471133,4.0,455.547
3.4792065741297935,-1.9919893385481724,3.4792065741297935,4.0,465.922
3.4766171563049513,-1.9941295731570612,3.4766171563049513,4.0,476.25
3.474319413595915,-1.9918482064484857,3.474319413595915,4.0,486.594
3.4721704340708723,-1.9936072351320377,3.4721704340708723,4.0,496.969
3.4700265507903545,-1.9922073652347527,3.4700265507903545,4.0,507.313
3.4672782049577537,-1.9919059131046268,3.4672782049577537,4.0,517.672
3.464275763025429,-1.9941546493266,3.464275763025429,4.0,528.0
3.460734870696338,-1.994957206440563,3.460734870696338,4.0,538.297
3.457627687976265,-1.9944637298859538,3.457627687976265,4.0,548.641
3.453778696736413,-1.9928688401685455,3.453778696736413,4.0,559.016
3.450010977797509,-1.9933557175057373,3.450010977797509,4.0,569.36
3.44638614596389,-1.9940790864479068,3.44638614596389,4.0,579.75
3.4424538836429774,-1.993139420718659,3.4424538836429774,4.0,590.094
3.4384678820926204,-1.9901925914813974,3.4384678820926204,4.0,600.438
3.4341275516259215,-1.9930670354780153,3.4341275516259215,4.0,610.829
3.430453708185413,-1.9931986655200136,3.430453708185413,4.0,621.141
3.4262605425352377,-1.993431267007525,3.4262605425352377,4.0,631.579
3.422077831159928,-1.9939833582266488,3.422077831159928,4.0,641.907
3.417876138975043,-1.994056503208887,3.417876138975043,4.0,652.235
3.4136650065075154,-1.9917242836755997,3.4136650065075154,4.0,662.657
3.4096496223750696,-1.9938753646571388,3.4096496223750696,4.0,672.985
3.4048485776214985,-1.9940499616603118,3.4048485776214985,4.0,683.407
3.4010248058979036,-1.9935112141597509,3.4010248058979036,4.0,693.766
3.397075234880286,-1.9945067456474974,3.397075234880286,4.0,704.125
3.3932920599595793,-1.9920347416750124,3.3932920599595793,4.0,714.438
3.389993596356593,-1.9928638366148912,3.389993596356593,4.0,724.782
3.3865856822546667,-1.9928221689110621,3.3865856822546667,4.0,735.204
3.383421805695627,-1.9920380160427522,3.383421805695627,4.0,745.547
3.380507443868869,-1.992832223358536,3.380507443868869,4.0,755.907
3.3776681934651784,-1.9930932743911876,3.3776681934651784,4.0,766.266
3.3750720171900066,-1.9926642714517262,3.3750720171900066,4.0,776.672
3.372328314492951,-1.9935837702117603,3.372328314492951,4.0,787.0
3.3698329073019084,-1.9943927916428037,3.3698329073019084,4.0,797.297
3.3675397113710113,-1.9938201753144718,3.3675397113710113,4.0,807.625
3.3651532349196596,-1.993698140976255,3.3651532349196596,4.0,818.016
3.3629070008764943,-1.9937679758376747,3.3629070008764943,4.0,828.313
3.3608088437083143,-1.9937387725136404,3.3608088437083143,4.0,838.766
3.3582375454484836,-1.9936719236911111,3.3582375454484836,4.0,849.125
3.3559795372773853,-1.993904222938548,3.3559795372773853,4.0,859.454
3.3540054994159045,-1.9939366842323567,3.3540054994159045,4.0,869.86
3.352088320684918,-1.9939850971255986,3.352088320684918,4.0,880.297
3.3499639063036373,-1.9943977966472144,3.3499639063036373,4.0,890.625
3.348011647197203,-1.9931479544663613,3.348011647197203,4.0,900.954
3.3459509041767745,-1.9943933584519795,3.3459509041767745,4.0,911.329
3.343974603680537,-1.9943318832930244,3.343974603680537,4.0,921.641
3.3420999775920044,-1.99417194052479,3.3420999775920044,4.0,932.0
3.339933186615401,-1.9937395088045495,3.339933186615401,4.0,942.36
3.338207372269071,-1.993639532629878,3.338207372269071,4.0,952.672
3.336285433832619,-1.994125507068028,3.336285433832619,4.0,963.0
3.3342576828997528,-1.9931386382891436,3.3342576828997528,4.0,973.438
3.332403243666979,-1.9922918717791693,3.332403243666979,4.0,983.891
3.3303252124717844,-1.989619563581323,3.3303252124717844,4.0,994.219
3.3284428374468797,-1.9923474204636693,3.3284428374468797,4.0,1004.61
3.3266467345707826,-1.9939338734627052,3.3266467345707826,4.0,1014.969
3.324607923744564,-1.9919226628039313,3.324607923744564,4.0,1025.297
3.3227555697073154,-1.9933736772352189,3.3227555697073154,4.0,1035.594
3.320742057120013,-1.9926133322902508,3.320742057120013,4.0,1046.016
3.31881865874767,-1.9944096073640079,3.31881865874767,4.0,1056.36
3.316945316575812,-1.9930028979481427,3.316945316575812,4.0,1066.735
3.3148094240135504,-1.993091525820696,3.3148094240135504,4.0,1077.079
3.31298793394198,-1.99492716770083,3.31298793394198,4.0,1087.485
3.3109391690207555,-1.9941371428743788,3.3109391690207555,4.0,1097.844
3.3089204319814454,-1.9936534593533006,3.3089204319814454,4.0,1108.188
3.307136647669437,-1.99374899775532,3.307136647669437,4.0,1118.563
3.304926942184085,-1.994668266229052,3.304926942184085,4.0,1128.922
3.3028754989052618,-1.9709208834500656,3.3028754989052618,4.0,1139.282
3.3008649589487877,-1.9944671351841798,3.3008649589487877,4.0,1149.594
3.298929729002237,-1.9918568519164108,3.298929729002237,4.0,1159.954
3.2969680444079454,-1.9922086030872743,3.2969680444079454,4.0,1170.25
3.2947211524811104,-1.9926440363262465,3.2947211524811104,4.0,1180.61
3.292723175263131,-1.9922072046188102,3.292723175263131,4.0,1190.922
3.290555873221451,-1.992999501400583,3.290555873221451,4.0,1201.266
3.2881563201369497,-1.9941898225634311,3.2881563201369497,4.0,1211.61
3.2859512172808047,-1.9932885284393833,3.2859512172808047,4.0,1221.969
3.2837114077862686,-1.991498765156742,3.2837114077862686,4.0,1232.36
3.2815200559455793,-1.9910639957817702,3.2815200559455793,4.0,1242.75
3.279167620320375,-1.9946464581347,3.279167620320375,4.0,1253.141
3.2768939207581345,-1.9931356093694648,3.2768939207581345,4.0,1263.454
3.274422062856428,-1.9916553985555596,3.274422062856428,4.0,1273.797
3.2722340646039445,-1.993696819875335,3.2722340646039445,4.0,1284.157
3.269868585698206,-1.9937582635304871,3.269868585698206,4.0,1294.532
3.2673716504029624,-1.9916940120641877,3.2673716504029624,4.0,1304.86
3.2648753971978315,-1.9926143229059197,3.2648753971978315,4.0,1315.157
3.262473973960943,-1.9938316373390004,3.262473973960943,4.0,1325.485
3.259963548570709,-1.9929202891375253,3.259963548570709,4.0,1335.86
3.257518824620096,-1.9924312786637537,3.257518824620096,4.0,1346.204
3.254900682210684,-1.9938857746958154,3.254900682210684,4.0,1356.625
3.252253702169113,-1.9922521888081512,3.252253702169113,4.0,1366.938
3.249798291633133,-1.9922735332366268,3.249798291633133,4.0,1377.344
3.2470240505072345,-1.9926771540649124,3.2470240505072345,4.0,1387.704
3.244354615309427,-1.992670221718111,3.244354615309427,4.0,1398.063
3.2416219798659354,-1.992298423608946,3.2416219798659354,4.0,1408.422
3.2390119188191675,-1.993906675945862,3.2390119188191675,4.0,1418.75
3.235998610939039,-1.992872946995456,3.235998610939039,4.0,1429.079
3.233279744099417,-1.9936869688756993,3.233279744099417,4.0,1439.469
3.2302718734063864,-1.9942840357905787,3.2302718734063864,4.0,1449.813
3.227252075150641,-1.991363916411896,3.227252075150641,4.0,1460.204
3.2242223429630053,-1.9935710973375842,3.2242223429630053,4.0,1470.547
3.221228870576888,-1.9911813736756603,3.221228870576888,4.0,1480.954
3.218116824370647,-1.9919893801074702,3.218116824370647,4.0,1491.282
3.2148307497404067,-1.9928338914195085,3.2148307497404067,4.0,1501.625
3.2118174382075075,-1.9925418689493477,3.2118174382075075,4.0,1512.032
3.2086899518999843,-1.992498760278637,3.2086899518999843,4.0,1522.5
3.205414040837208,-1.9936711830962859,3.205414040837208,4.0,1532.844
3.202124154339292,-1.992731257390989,3.202124154339292,4.0,1543.219
3.198442221086068,-1.992896990267075,3.198442221086068,4.0,1553.547
3.19512615215894,-1.992482829651523,3.19512615215894,4.0,1563.844
3.1915003206206043,-1.9923677401828284,3.1915003206206043,4.0,1574.188
3.1877682678967547,-1.9929229102330632,3.1877682678967547,4.0,1584.594
3.1841796365963138,-1.9908667740029955,3.1841796365963138,4.0,1594.922
3.1802734487547983,-1.9927408647440725,3.1802734487547983,4.0,1605.25
3.1764935661524327,-1.9939903290293395,3.1764935661524327,4.0,1615.641
3.1724655243784268,-1.9918932496734028,3.1724655243784268,4.0,1625.969
3.1686236071783744,-1.9917004955825584,3.1686236071783744,4.0,1636.36
3.1646004380989576,-1.993643137939488,3.1646004380989576,4.0,1646.688
3.1605072262537846,-1.9932573378732827,3.1605072262537846,4.0,1657.016
3.156256423266704,-1.9917236934059213,3.156256423266704,4.0,1667.422
3.1518099694072426,-1.9922278973071168,3.1518099694072426,4.0,1677.86
3.1472507584221217,-1.9945854933520286,3.1472507584221217,4.0,1688.219
3.142899149409964,-1.9953904886808396,3.142899149409964,4.0,1698.641
3.138277839815353,-1.9946238234977058,3.138277839815353,4.0,1708.985
3.1336613610067374,-1.9941030829699178,3.1336613610067374,4.0,1719.313
3.128830948775011,-1.9942150072326328,3.128830948775011,4.0,1729.688
3.1240118193980355,-1.9935531617254658,3.1240118193980355,4.0,1740.0
3.1191065710635746,-1.9930661294443544,3.1191065710635746,4.0,1750.344
3.1138983248588477,-1.9954968862083937,3.1138983248588477,4.0,1760.75
3.1086783587692786,-1.994651535844579,3.1086783587692786,4.0,1771.079
3.1034645499395945,-1.992656017220177,3.1034645499395945,4.0,1781.36
3.0978580835836578,-1.9935145316280147,3.0978580835836578,4.0,1791.657
3.0917418283985247,-1.99413126073263,3.0917418283985247,4.0,1802.0
3.084740163947436,-1.9922998127480989,3.084740163947436,4.0,1812.375
3.077316348607492,-1.9934584557649075,3.077316348607492,4.0,1822.704
3.0696645579403365,-1.9945913457196611,3.0696645579403365,4.0,1832.969
3.0612545500804207,-1.9951314763496015,3.0612545500804207,4.0,1843.282
3.052327424204172,-1.993484942384435,3.052327424204172,4.0,1853.672
3.043017334364147,-1.9925831995792218,3.043017334364147,4.0,1864.0
3.0329496547176236,-1.994537537940848,3.0329496547176236,4.0,1874.344
3.022531488912656,-1.9957172833306382,3.022531488912656,4.0,1884.735
3.011904068821317,-1.9959167844629353,3.011904068821317,4.0,1895.047
3.000626588594212,-1.9956143049535564,3.000626588594212,4.0,1905.438
2.9890557320136617,-1.9942269965447101,2.9890557320136617,4.0,1915.782
2.977085078708699,-1.9935886851297153,2.977085078708699,4.0,1926.094
2.963950573854124,-1.9946799240763187,2.963950573854124,4.0,1936.469
2.9505568422838286,-1.9957302433012156,2.9505568422838286,4.0,1946.797
2.9365612692859298,-1.994230494739555,2.9365612692859298,4.0,1957.11
2.921457584300685,-1.9937796345859808,2.921457584300685,4.0,1967.547
2.9062267507790884,-1.994690532760843,2.9062267507790884,4.0,1978.047
2.8908579888294788,-1.99585161463842,2.8908579888294788,4.0,1988.547
2.8754099307631993,-1.9957103313870104,2.8754099307631993,4.0,1999.016
2.859441509063326,-1.9956375092307235,2.859441509063326,4.0,2009.516
2.84354995147754,-1.9977714431306908,2.84354995147754,4.0,2019.985
2.8272319185331565,-1.9959744421790682,2.8272319185331565,4.0,2030.454
2.8106497694831805,-1.9912687363177188,2.8106497694831805,4.0,2041.047
2.7936544594201496,-1.9944901199295693,2.7936544594201496,4.0,2051.672
2.776414483403608,-1.9944498717506554,2.776414483403608,4.0,2062.344
2.7590198483501,-1.9918336757814588,2.7590198483501,4.0,2072.891
2.741278167623948,-1.9929371297377012,2.741278167623948,4.0,2083.5
2.7232005911247428,-1.9905460552281296,2.7232005911247428,4.0,2094.141
2.7051859713004767,-1.992491241011449,2.7051859713004767,4.0,2104.782
2.687470388534462,-1.992735117141518,2.687470388534462,4.0,2115.422
3.51895876636312,-0.0019101575683111319,3.51895876636312,4.0,2126.157
3.5763228027544742,-0.003005332977804976,3.5763228027544742,4.0,2136.938
3.6072002446896,-0.0031218583942978642,3.6072002446896,4.0,2147.641
3.6288235271807188,0.0012445881454212198,3.6288235271807188,4.0,2158.391
3.6453611253536775,-0.0019492202433915229,3.6453611253536775,4.0,2169.11
3.658710791011704,-0.0007058525699865112,3.658710791011704,4.0,2179.922
3.669762653010329,-0.000988912435685656,3.669762653010329,4.0,2190.766
3.6791194770830233,-0.0016498736340603386,3.6791194770830233,4.0,2201.563
3.6870131246167936,-0.0010818974903409604,3.6870131246167936,4.0,2212.313
3.693266210929235,-0.0010378005453264075,3.693266210929235,4.0,2223.079
3.6989569106053537,0.0012432901624750499,3.6989569106053537,4.0,2233.782
3.7035187703324564,-0.0003413628305450374,3.7035187703324564,4.0,2244.532
3.707403122908533,-0.0021954010457818684,3.707403122908533,4.0,2255.266
3.7106977756604547,-0.0022920086048118043,3.7106977756604547,4.0,2266.079
3.713357247487895,-0.00252743083124239,3.713357247487895,4.0,2276.829
3.715589291145182,-0.002314155815784606,3.715589291145182,4.0,2287.594
3.7175578521718253,-0.001785243524522947,3.7175578521718253,4.0,2298.313
3.7191245042012335,0.00037603356896226484,3.7191245042012335,4.0,2309.079
3.720689876191824,-0.0015148792345631955,3.720689876191824,4.0,2319.844
3.7217305177122277,0.0012650467871914435,3.7217305177122277,4.0,2330.547
3.7230746785667876,0.0003844460716980939,3.7230746785667876,4.0,2341.25
3.724027997684815,-0.00341887962634139,3.724027997684815,4.0,2351.985
3.7249558553982043,-0.0014185984337782354,3.7249558553982043,4.0,2362.719
3.7258290533977343,-0.0017299950896253861,3.7258290533977343,4.0,2373.454
3.7264930612817575,-0.002420758072179693,3.7264930612817575,4.0,2384.235
3.727359842343456,-0.0008928999214616812,3.727359842343456,4.0,2394.969
3.728229394047341,0.0005741114224963781,3.728229394047341,4.0,2405.719
3.7289017113172207,-0.0047073265221872045,3.7289017113172207,4.0,2416.532
3.7296218240627774,-0.0001795584224147654,3.7296218240627774,4.0,2427.329
3.7302426174035705,-0.001024648989928591,3.7302426174035705,4.0,2438.079
3.7308677433535946,-0.003069986100128878,3.7308677433535946,4.0,2448.86
3.7313007695139255,-0.004980415180103146,3.7313007695139255,4.0,2459.594
3.732039743092772,0.0004762402799059651,3.732039743092772,4.0,2470.282
3.732559435198941,0.0015311077226198234,3.732559435198941,4.0,2480.985
3.733171470370402,-0.0003061229826916998,3.733171470370402,4.0,2491.719
3.73348039122934,-0.0015055923006523073,3.73348039122934,4.0,2502.469
3.734338026843958,-0.001366063164710011,3.734338026843958,4.0,2513.219
3.73474773185782,-0.00393818678132463,3.73474773185782,4.0,2524.11
3.7354033118728567,-7.453369446650364e-05,3.7354033118728567,4.0,2534.844
3.7359741459717997,-0.000239862892112832,3.7359741459717997,4.0,2545.657
3.7365501713051827,-0.0020732529818017708,3.7365501713051827,4.0,2556.36
3.736920606115661,0.0014622388806217884,3.736920606115661,4.0,2567.125
3.737342176337145,-0.0036393080125443427,3.737342176337145,4.0,2577.891
4.180243969445706,-0.001496698896289189,4.180243969445706,4.0,0.0
4.180175985482816,-0.0010630441929481652,4.180175985482816,4.0,9.328
3.8098226534530566,-1.9962230015764848,3.8098226534530566,4.0,20.500000000000004
3.785031268544948,-1.9937044152680603,3.785031268544948,4.0,30.938
3.7659743661604765,-1.993861740997306,3.7659743661604765,4.0,41.344
3.748656953344929,-1.9938865852771819,3.748656953344929,4.0,51.766000000000005
3.7326509595896464,-1.99273086006241,3.7326509595896464,4.0,62.141000000000005
3.717263391431183,-1.9942648967927294,3.717263391431183,4.0,72.547
3.702502426277215,-1.995757075996012,3.702502426277215,4.0,82.938
3.6880795530873844,-1.9915395805452722,3.6880795530873844,4.0,93.407
3.6739759435252726,-1.9957418516476793,3.6739759435252726,4.0,103.828
3.6602916041807876,-1.9924871504275619,3.6602916041807876,4.0,114.203
3.6471786221720324,-1.9930020130511292,3.6471786221720324,4.0,124.594
3.634174876134762,-1.9928189482314727,3.634174876134762,4.0,135.078
3.621525538732714,-1.9943542533168017,3.621525538732714,4.0,145.5
3.6095172255089314,-1.9926477050175608,3.6095172255089314,4.0,155.86
3.5976884906520703,-1.994262954393763,3.5976884906520703,4.0,166.313
3.5865422851190774,-1.9946602475120039,3.5865422851190774,4.0,176.797
3.5759269263337026,-1.9940343657792026,3.5759269263337026,4.0,187.157
3.56572914568937,-1.9926348634394027,3.56572914568937,4.0,197.578
3.5558031584735543,-1.9930151745614455,3.5558031584735543,4.0,208.0
3.5464027764250554,-1.991419928284026,3.5464027764250554,4.0,218.516
3.5378868148524445,-1.9934522109294572,3.5378868148524445,4.0,228.953
3.530355169350278,-1.9935358791838005,3.530355169350278,4.0,239.391
3.523635788992392,-1.9932188831480218,3.523635788992392,4.0,249.875
3.5173176465970917,-1.9928423289352732,3.5173176465970917,4.0,260.266
3.5117840624553556,-1.9934117367887736,3.5117840624553556,4.0,270.657
3.5063425198299254,-1.992716470890634,3.5063425198299254,4.0,281.125
3.501902740657166,-1.9941472684033223,3.501902740657166,4.0,291.547
3.497437508320753,-1.9915160811036678,3.497437508320753,4.0,301.953
3.4935229995732677,-1.9938252212709224,3.4935229995732677,4.0,312.375
3.48985248308724,-1.9956792222890436,3.48985248308724,4.0,322.782
3.486316219265559,-1.9939583464960444,3.486316219265559,4.0,333.157
3.483118429903374,-1.9928534570053567,3.483118429903374,4.0,343.578
3.4801251688184927,-1.9924634016330154,3.4801251688184927,4.0,354.016
3.4771164740871865,-1.9938810310828936,3.4771164740871865,4.0,364.407
3.474507260967988,-1.9936882744647926,3.474507260967988,4.0,374.797
3.4717661558848896,-1.9946675678135086,3.4717661558848896,4.0,385.203
3.4694047003175,-1.993207332712167,3.4694047003175,4.0,395.657
3.466820256806325,-1.9949902370142971,3.466820256806325,4.0,406.0
